sub,cat,lag,interrupt,inf_onset,inf_offset,cgtype,cg_onset,cg_offset,CV,month
99,V,,0.0,716.67,717.28,,,,V,Five
99,V,,0.0,735.69,738.45,,,,V,Five
99,V,,0.0,739.85,741.12,,,,V,Five
99,V,,0.0,744.17,744.67,,,,V,Five
99,V,,0.0,792.27,792.68,,,,V,Five
99,V,1.419999999999959,1.0,793.94,795.36,babyname,793.822193,797.361095,V,Five
99,V,,0.0,837.88,839.42,,,,V,Five
99,V,,0.0,845.99,848.49,,,,V,Five
99,V,,0.0,849.02,850.81,,,,V,Five
99,V,0.4700000000000273,1.0,851.42,851.89,oh yeah is that one fun,851.028485,852.756231,V,Five
99,V,,0.0,858.03,858.96,,,,V,Five
99,V,,0.0,859.23,860.34,,,,V,Five
99,V,0.2699999999999818,1.0,860.72,860.99,babyname hey,860.560881,861.466458,V,Five
99,V,,0.0,861.8,863.0,,,,V,Five
99,V,0.993415999999911,1.0,863.44,864.55,run [x10],863.146543,864.433416,V,Five
99,V,0.5396820000000844,1.0,865.9,866.82,run [x10],866.280318,867.626769,V,Five
99,V,0.15999999999996817,1.0,889.27,889.43,run [x10] skip [x4],887.156265,891.731816,V,Five
99,V,,0.0,901.13,902.88,,,,V,Five
99,V,,0.0,903.35,904.22,,,,V,Five
101,V,0.18500000000000227,1.0,111.84,112.025,[baby name],111.744815,112.606867,V,Five
101,V,0.1419999999999959,1.0,152.589,152.731,Fun in there huh it is still like the star the star is like on your crib blanket huh your stroller blanket,148.449544,157.298562,V,Five
101,V,,0.0,161.036,161.547,,,,V,Five
101,V,0.3050000000000068,1.0,162.887,163.192,Well now you are stuck you are stuck so now you are going to start talking huh,162.595509,166.791522,V,Five
101,V,,0.0,170.932,171.435,,,,V,Five
101,V,0.6020000000000039,1.0,171.9,172.502,Well what do you think what what come on tell me,171.662637,177.67623,V,Five
101,V,1.1200000000000045,1.0,173.067,174.187,Well what do you think what what come on tell me,171.662637,177.67623,V,Five
101,V,0.6100000000000136,1.0,176.968,177.578,Well what do you think what what come on tell me,171.662637,177.67623,V,Five
101,V,,0.0,186.62,187.053,,,,V,Five
101,V,0.5459999999999923,1.0,188.285,188.831,Do you want to come up do you want to come up go ahead good girl oh a bug there is a bug,188.041628,199.601437,V,Five
101,V,,0.0,469.946,470.343,,,,V,Five
101,V,,0.0,471.208,471.449,,,,V,Five
101,VCV,0.6100000000000136,1.0,493.056,493.666,yeah you threw up on there we are almost done though,491.276281,493.789734,C,Five
101,V,0.01680900000002339,1.0,496.312,497.369,Big yawn,497.352191,498.338877,V,Five
101,V,,0.0,559.296,559.473,,,,V,Five
101,V,,0.0,563.063,563.283,,,,V,Five
101,VC,0.8579999999999472,1.0,568.768,569.626, Oh yeah you spit up and the diaper bag is out there huh [sound effects,564.664966,572.27803,C,Five
101,V,0.43899999999996453,1.0,570.258,570.697, Oh yeah you spit up and the diaper bag is out there huh [sound effects,564.664966,572.27803,V,Five
101,V,0.010231999999973596,1.0,573.286,574.137,Thanks [laughs],574.126768,575.996279,V,Five
101,VCVC,0.2790820000000167,1.0,600.796,603.134,Huh tell me tell me about it what say goes on,602.854918,607.549467,C,Five
101,V,0.4460000000000264,1.0,606.655,607.101,Huh tell me tell me about it what say goes on,602.854918,607.549467,V,Five
101,V,,0.0,608.701,609.573,,,,V,Five
101,VCV,,0.0,610.202,611.244,,,,C,Five
101,V,1.0489999999999782,1.0,613.414,614.463,[laughs] [kisses] there we go,611.870114,616.564663,V,Five
101,VCVC,,0.0,622.611,624.375,,,,C,Five
101,V,,0.0,624.856,625.948,,,,V,Five
101,V,0.0145310000000336,1.0,626.288,627.09,Ohh can you get it can you get them,627.075469,629.890121,V,Five
101,VCV,,0.0,634.721,635.807,,,,C,Five
101,VCV,,0.0,636.158,636.69,,,,C,Five
101,V,,0.0,644.891,645.813,,,,V,Five
101,VCV,,0.0,651.763,652.621,,,,C,Five
101,V,,0.0,657.29,657.489,,,,V,Five
101,V,,0.0,658.373,658.529,,,,V,Five
101,V,,0.0,659.26,659.48,,,,V,Five
101,V,,0.0,659.848,660.621,,,,V,Five
101,V,0.30500000000006366,1.0,661.281,661.586,[animal noises,660.944773,664.07101,V,Five
101,V,0.18399999999996908,1.0,663.099,663.283,[animal noises,660.944773,664.07101,V,Five
101,VCVC,,0.0,664.466,666.048,,,,C,Five
101,CV,0.3389999999999418,1.0,671.12,671.459,[recasting] can you say [recasting] can you say [recasting] yeah uh huh ohhh you want that microphone that mama is wearing huh,666.667553,677.541874,C,Five
101,VCVC,1.149000000000001,1.0,671.855,673.004,[recasting] can you say [recasting] can you say [recasting] yeah uh huh ohhh you want that microphone that mama is wearing huh,666.667553,677.541874,C,Five
101,V,0.26300000000003365,1.0,676.73,676.993,[recasting] can you say [recasting] can you say [recasting] yeah uh huh ohhh you want that microphone that mama is wearing huh,666.667553,677.541874,V,Five
101,V,,0.0,677.559,678.403,,,,V,Five
101,V,,0.0,678.874,679.079,,,,V,Five
101,V,,0.0,681.291,681.816,,,,V,Five
101,V,0.2700000000000955,1.0,683.031,683.301,You are all right you are all right,682.039086,684.573312,V,Five
101,V,,0.0,698.622,698.856,,,,V,Five
101,V,,0.0,724.686,724.983,,,,V,Five
101,V,,0.0,737.054,737.827,,,,V,Five
101,V,,0.0,738.362,738.866,,,,V,Five
101,V,,0.0,739.521,740.585,,,,V,Five
101,V,0.2300000000000182,1.0,763.894,764.124,[laughs] not interested,762.448823,766.540975,V,Five
101,V,0.15600000000006276,1.0,774.03,774.186,[sound effects],772.57534,777.352979,V,Five
101,VCV,,0.0,780.318,781.194,,,,C,Five
101,VCV,0.4600000000000364,1.0,783.304,783.764,what [imitates baby] [recasting],781.725557,788.829698,C,Five
101,V,,0.0,794.03,794.738,,,,V,Five
101,V,,0.0,797.638,797.8,,,,V,Five
101,V,,0.0,798.376,799.65,,,,V,Five
101,V,,0.0,800.063,800.695,,,,V,Five
101,V,,0.0,828.991,831.165,,,,V,Five
101,CVCV,,0.0,832.212,833.113,,,,C,Five
101,V,,0.0,836.698,836.934,,,,V,Five
101,V,0.41599999999994,1.0,846.846,847.262,[laughs] here you go you are going to record your new favorite sound huh that is what you were doing all night 3:30 am,842.671609,850.990932,V,Five
101,V,0.2420000000000755,1.0,849.285,849.527,[laughs] here you go you are going to record your new favorite sound huh that is what you were doing all night 3:30 am,842.671609,850.990932,V,Five
101,V,,0.0,855.484,855.682,,,,V,Five
101,V,,0.0,856.204,857.185,,,,V,Five
101,V,0.08766700000001038,1.0,857.862,858.017,yeah,857.503061,857.949667,V,Five
101,VCVC,1.22300000000007,1.0,863.756,864.979,Were you up at 3:30 what a stinker yeah yeah you were,859.819178,866.53903,C,Five
101,V,1.0430000000000064,1.0,880.519,881.562,And then you were up at 5:30 but I did not get you at 5:30 you put your self back to sleep [kisses] I can kissy noises [kisses] is that what you were doing huh and then I got up at 6:30 for the day huh [baby name] get up at 6:30 for the day you are a sleepy girl huh is there something new and fun,868.481244,894.29088,V,Five
101,CV,0.15499999999997272,1.0,893.162,893.317,And then you were up at 5:30 but I did not get you at 5:30 you put your self back to sleep [kisses] I can kissy noises [kisses] is that what you were doing huh and then I got up at 6:30 for the day huh [baby name] get up at 6:30 for the day you are a sleepy girl huh is there something new and fun,868.481244,894.29088,C,Five
101,V,0.5158800000000383,1.0,893.775,894.769,And then you were up at 5:30 but I did not get you at 5:30 you put your self back to sleep [kisses] I can kissy noises [kisses] is that what you were doing huh and then I got up at 6:30 for the day huh [baby name] get up at 6:30 for the day you are a sleepy girl huh is there something new and fun,868.481244,894.29088,V,Five
101,V,,0.0,974.272,974.477,,,,V,Five
101,V,0.2480000000000473,1.0,1002.81,1003.058,[laughs] you going to face-plant can you take your sock off [sound effect],999.845537,1006.12917,V,Five
101,CVCV,,0.0,1008.821,1010.032,,,,C,Five
101,V,,0.0,1010.541,1012.316,,,,V,Five
101,V,,0.0,1012.826,1013.05,,,,V,Five
101,V,0.11380199999996421,1.0,1014.854,1016.021,What,1014.562741,1014.967802,V,Five
105,CV,1.0599999999999952,1.0,58.31,59.37,yeah does that ah rah rah does that get  in your mouth ,58.017416,61.254229,C,Five
105,V,,0.0,81.645,82.555,,,,V,Five
105,V,0.25,1.0,89.615,89.865,hey what are you what are you doing zack,88.178626,90.974055,V,Five
105,V,0.3200000000000074,1.0,103.595,103.915,look at this zack who is that who is that in the mirror,101.714388,106.520565,V,Five
105,V,,0.0,113.62,113.84,,,,V,Five
105,V,,0.0,129.05,130.53,,,,V,Five
105,V,1.1299999999999955,1.0,131.425,132.555,what you tell mommy about it ,130.894746,134.278686,V,Five
105,V,,0.0,150.145,150.355,,,,V,Five
105,V,,0.0,163.585,165.485,,,,V,Five
105,V,,0.0,166.77,167.17,,,,V,Five
105,V,,0.0,178.105,178.925,,,,V,Five
105,V,,0.0,180.73,181.89,,,,V,Five
105,V,0.4100610000000131,1.0,209.1,209.82,doo,209.019635,209.510061,V,Five
105,V,,0.0,242.705,242.875,,,,V,Five
105,V,,0.0,244.205,244.615,,,,V,Five
105,V,,0.0,341.13,341.51,,,,V,Five
105,V,,0.0,492.69,492.87,,,,V,Five
105,V,,0.0,521.13,521.31,,,,V,Five
105,V,,0.0,529.705,531.565,,,,V,Five
105,V,,0.0,549.06,552.75,,,,V,Five
105,V,,0.0,553.975,554.535,,,,V,Five
105,VCV,1.2773479999999608,1.0,563.67,572.04,hey hands down,565.269186,566.546534,C,Five
105,V,0.23585900000000493,1.0,574.64,575.0,what is the matter boy oh mommys got you bunky boy bunky boy bunky boy ooh do you want to look at that  ,574.764141,583.620422,V,Five
105,V,,0.0,587.38,587.9,,,,V,Five
105,V,,0.0,600.23,600.36,,,,V,Five
105,V,,0.0,676.45,676.7,,,,V,Five
105,V,,0.0,705.205,705.485,,,,V,Five
105,V,,0.0,719.33,720.01,,,,V,Five
105,V,,0.0,721.125,722.265,,,,V,Five
105,V,,0.0,725.44,727.35,,,,V,Five
105,V,,0.0,757.227,758.311,,,,V,Five
105,V,,0.0,758.615,760.147,,,,V,Five
105,V,,0.0,760.678,761.721,,,,V,Five
105,VCV,0.5744549999999435,1.0,762.153,763.574,is that so ,761.874524,762.727455,C,Five
105,VCV,,0.0,763.921,764.485,,,,C,Five
105,V,3.0,1.0,843.32,846.32,do you want to play upsie daises [x2] one two upsie daisy  ah,842.851315,850.398466,V,Five
105,V,,0.0,867.45,867.63,,,,V,Five
106,V,0.2400000000000091,1.0,413.849,414.089,What do you think of that ohh you on your tummy,412.79122,417.404114,V,Five
106,V,0.20999999999997954,1.0,421.874,422.084,ohh I cannot see you now,421.214346,422.452188,V,Five
106,V,,0.0,461.889,462.119,,,,V,Five
106,V,0.9554899999999975,1.0,492.414,493.984,yeah yeah you are getting tired of being on your tummy,493.02851,495.987726,V,Five
106,V,,0.0,497.859,498.309,,,,V,Five
106,V,0.4399999999999977,1.0,506.214,506.654,Look what,505.271539,507.486115,V,Five
106,V,,0.0,525.414,526.284,,,,V,Five
106,V,1.0375359999999318,1.0,526.829,528.039,[sound effect] what you trying to get this [sound effect],527.001464,533.877289,V,Five
106,V,0.42000000000007276,1.0,530.814,531.234,[sound effect] what you trying to get this [sound effect],527.001464,533.877289,V,Five
106,V,,0.0,542.274,543.114,,,,V,Five
106,V,0.6899999999999409,1.0,543.734,544.424,what what can you see this,543.412539,548.789414,V,Five
106,V,0.4900000000000091,1.0,544.889,545.379,what what can you see this,543.412539,548.789414,V,Five
106,V,,0.0,550.054,550.294,,,,V,Five
106,V,,0.0,553.964,554.164,,,,V,Five
106,V,,0.0,559.794,560.054,,,,V,Five
106,V,,0.0,560.544,561.274,,,,V,Five
106,V,,0.0,647.459,647.849,,,,V,Five
106,V,,0.0,651.544,652.054,,,,V,Five
106,V,,0.0,681.099,681.649,,,,V,Five
106,V,,0.0,714.764,715.144,,,,V,Five
106,V,,0.0,715.914,716.384,,,,V,Five
106,V,1.2800000000000864,1.0,719.959,721.239,I know we are back on our tummy again you do not want to be on your tummy do you can you flip,716.642692,722.860913,V,Five
106,V,0.3419129999999768,1.0,722.519,723.619,I know we are back on our tummy again you do not want to be on your tummy do you can you flip,716.642692,722.860913,V,Five
106,CV,0.188541999999984,1.0,724.699,725.999,can you flip back over not so much,725.810458,729.3209,C,Five
106,V,0.9699999999999136,1.0,728.239,729.209,can you flip back over not so much,725.810458,729.3209,V,Five
106,V,1.3846930000000839,1.0,734.583,736.566,what are you doing ah,735.181307,737.163788,V,Five
106,V,0.3590000000000373,1.0,743.283,743.642,You keep putting yourself back down there huh I know,739.871567,744.890628,V,Five
106,V,0.2999999999999545,1.0,743.999,744.299,You keep putting yourself back down there huh I know,739.871567,744.890628,V,Five
106,V,,0.0,750.535,751.027,,,,V,Five
106,V,,0.0,751.782,752.141,,,,V,Five
106,V,0.1139100000000326,1.0,756.427,756.677,sit,756.56309,756.833867,V,Five
106,V,,0.0,782.56,782.768,,,,V,Five
106,V,,0.0,809.457,810.198,,,,V,Five
106,V,,0.0,810.477,810.968,,,,V,Five
106,V,,0.0,826.297,827.097,,,,V,Five
106,V,,0.0,834.613,835.183,,,,V,Five
106,V,0.22500000000002274,1.0,844.313,844.538,what are you doing what are you doing [singing],842.264291,856.267376,V,Five
106,V,,0.0,876.294,877.228,,,,V,Five
106,V,0.3830000000000382,1.0,890.944,891.327,what [sound effects] I do not think it is going to reach your mouth not with that big diaper on no it is not not going to reach your mouth [sound effects] [laughs] funny [laughs] what [sound effects] is it funny yeah what [recasting] my goodness say oh my goodness got your toys in your mouth ah that is so silly [sound effects],880.9952,914.590999,V,Five
106,V,0.20799999999997,1.0,891.693,891.901,what [sound effects] I do not think it is going to reach your mouth not with that big diaper on no it is not not going to reach your mouth [sound effects] [laughs] funny [laughs] what [sound effects] is it funny yeah what [recasting] my goodness say oh my goodness got your toys in your mouth ah that is so silly [sound effects],880.9952,914.590999,V,Five
106,V,0.25,1.0,900.317,900.567,what [sound effects] I do not think it is going to reach your mouth not with that big diaper on no it is not not going to reach your mouth [sound effects] [laughs] funny [laughs] what [sound effects] is it funny yeah what [recasting] my goodness say oh my goodness got your toys in your mouth ah that is so silly [sound effects],880.9952,914.590999,V,Five
106,V,0.79200000000003,1.0,901.408,902.2,what [sound effects] I do not think it is going to reach your mouth not with that big diaper on no it is not not going to reach your mouth [sound effects] [laughs] funny [laughs] what [sound effects] is it funny yeah what [recasting] my goodness say oh my goodness got your toys in your mouth ah that is so silly [sound effects],880.9952,914.590999,V,Five
106,V,,0.0,918.39,919.307,,,,V,Five
106,V,,0.0,919.623,920.239,,,,V,Five
106,V,0.2488100000000486,1.0,925.55,926.667,are you talking hi hi you happy what that your [unintelligible] woah what [imitates baby],926.41819,944.395908,V,Five
106,V,0.34199999999998454,1.0,930.721,931.063,are you talking hi hi you happy what that your [unintelligible] woah what [imitates baby],926.41819,944.395908,V,Five
106,V,1.766999999999939,1.0,937.032,938.799,are you talking hi hi you happy what that your [unintelligible] woah what [imitates baby],926.41819,944.395908,V,Five
106,V,1.5670000000000073,1.0,939.156,940.723,are you talking hi hi you happy what that your [unintelligible] woah what [imitates baby],926.41819,944.395908,V,Five
106,VC,1.8250000000000455,1.0,941.064,942.889,are you talking hi hi you happy what that your [unintelligible] woah what [imitates baby],926.41819,944.395908,C,Five
106,V,0.9919999999999618,1.0,943.284,944.276,are you talking hi hi you happy what that your [unintelligible] woah what [imitates baby],926.41819,944.395908,V,Five
113,V,0.22118900000000075,1.0,8.7,10.14,oh look at that one,7.266252,8.921189,V,Five
113,V,,0.0,16.56,17.09,,,,V,Five
113,V,0.509999999999998,1.0,21.385,21.895,and a crab,21.091866,21.902096,V,Five
113,V,,0.0,23.2,23.43,,,,V,Five
113,V,,0.0,27.66,28.34,,,,V,Five
113,V,,0.0,29.305,29.695,,,,V,Five
113,V,0.4649920000000023,1.0,30.65,35.46,yeah,34.995008,35.546653,V,Five
113,V,,0.0,37.79,39.45,,,,V,Five
113,V,,0.0,40.525,43.875,,,,V,Five
113,V,,0.0,44.955,45.305,,,,V,Five
113,V,,0.0,48.065,49.615,,,,V,Five
113,V,,0.0,148.815,150.655,,,,V,Five
113,V,,0.0,168.37,169.18,,,,V,Five
113,V,,0.0,176.8,177.39,,,,V,Five
113,V,,0.0,188.3,194.18,,,,V,Five
113,V,,0.0,195.375,195.705,,,,V,Five
113,V,,0.0,198.695,199.475,,,,V,Five
113,V,2.6968510000000094,1.0,201.82,207.84,enough tummy time [x2],205.143149,209.470118,V,Five
113,V,0.645118000000025,1.0,208.825,211.885,enough tummy time [x2],205.143149,209.470118,V,Five
113,V,1.4899999999999807,1.0,213.11,214.6,let us roll over this way,212.95238,214.659033,V,Five
113,V,,0.0,215.65,216.22,,,,V,Five
113,V,0.7757510000000138,1.0,218.58,223.4,oh yeah,218.917046,219.692797,V,Five
113,V,,0.0,225.105,226.165,,,,V,Five
113,V,1.965237000000002,1.0,228.22,233.97,it is hard for you to roll over,230.449883,232.41512,V,Five
113,V,,0.0,332.14,332.42,,,,V,Five
113,V,,0.0,334.56,334.85,,,,V,Five
113,V,,0.0,338.55,339.09,,,,V,Five
113,V,2.3635589999999524,1.0,343.725,349.805,that does not taste very good buhbuh no that is not milk,340.606583,346.088559,V,Five
113,CV,,0.0,357.245,359.455,,,,C,Five
113,V,0.9399999999999977,1.0,362.12,363.06,do you like chewing on that no no i do not like chewing on that ,361.638065,363.844647,V,Five
113,VCV,,0.0,366.005,371.325,,,,C,Five
113,V,,0.0,374.29,374.48,,,,V,Five
113,V,,0.0,376.27,376.64,,,,V,Five
113,CV,0.1671280000000479,1.0,377.71,378.36,see if you can pick this one,376.946226,377.877128,C,Five
113,V,,0.0,379.91,380.09,,,,V,Five
113,V,,0.0,389.395,391.105,,,,V,Five
113,V,,0.0,412.445,413.695,,,,V,Five
113,V,,0.0,458.23,460.24,,,,V,Five
113,V,,0.0,462.415,465.025,,,,V,Five
113,V,,0.0,466.07,466.83,,,,V,Five
113,V,,0.0,475.92,476.31,,,,V,Five
113,CV,,0.0,477.22,483.07,,,,C,Five
113,CV,,0.0,485.9,486.16,,,,C,Five
113,V,0.7245270000000232,1.0,487.76,489.31,you like grabbing that one look at the colors,488.585473,490.895488,V,Five
113,V,0.339999999999975,1.0,490.41,490.75,you like grabbing that one look at the colors,488.585473,490.895488,V,Five
113,V,,0.0,491.69,492.34,,,,V,Five
113,V,0.0015439999999671272,1.0,496.031,504.171,enough tummy time you had enough tummy time ,504.169456,508.168886,V,Five
113,V,,0.0,521.21,521.83,,,,V,Five
113,V,0.32000000000005,1.0,549.15,549.47,yes good job woo woo woo ,540.578056,549.645727,V,Five
113,V,0.2599999999999909,1.0,577.09,577.35,you like this one look at all the colors,576.331576,578.917414,V,Five
113,VC,,0.0,586.38,586.97,,,,C,Five
113,CV,0.7800000000000864,1.0,670.79,671.57,look at you standing up good job good job yes woah,665.801571,674.834765,C,Five
113,V,0.6299999999999955,1.0,682.21,682.84,let us see you have no played with this one yet look at this donut,681.868244,685.281551,V,Five
113,V,0.5399999999999636,1.0,683.84,684.38,let us see you have no played with this one yet look at this donut,681.868244,685.281551,V,Five
113,V,0.963694999999916,1.0,715.21,716.87,who is that right there ,713.898158,716.173695,V,Five
113,V,0.9530629999999292,1.0,727.874,730.864,who is that,727.792727,728.827063,V,Five
113,V,,0.0,732.14,732.77,,,,V,Five
113,V,,0.0,737.08,737.21,,,,V,Five
113,CV,,0.0,738.79,741.08,,,,C,Five
113,V,7.309302000000002,1.0,742.621,750.941,you canr roll over [x3] yes  ,742.652677,749.961979,V,Five
113,V,,0.0,756.07,756.48,,,,V,Five
113,VCV,3.8799999999999955,1.0,759.315,763.195,yeah look at thse  yes you can take them off no,756.719635,765.235662,C,Five
113,V,,0.0,765.88,766.02,,,,V,Five
113,V,,0.0,768.51,768.68,,,,V,Five
113,V,,0.0,769.5,769.63,,,,V,Five
113,V,0.14999999999997726,1.0,771.13,771.28, come hereoh sweetie what is what is wrong what is wrong ,769.752259,775.820359,V,Five
113,V,0.37999999999999545,1.0,774.45,774.83, come hereoh sweetie what is what is wrong what is wrong ,769.752259,775.820359,V,Five
113,V,,0.0,776.09,776.77,,,,V,Five
113,CV,,0.0,787.74,788.1,,,,C,Five
113,CVCV,,0.0,788.691,789.375,,,,C,Five
113,CV,,0.0,789.89,790.08,,,,C,Five
113,V,0.2999999999999545,1.0,814.13,814.43,look at this one look at the little dolls they are all diferent colors ,809.194908,815.22853,V,Five
113,V,0.21000000000003638,1.0,817.62,817.83,and it makes noises to,817.538545,819.400349,V,Five
113,CV,,0.0,829.42,829.88,,,,C,Five
115,V,,0.0,265.26,265.58,,,,V,Five
115,V,,0.0,311.25,312.13,,,,V,Five
115,V,,0.0,324.43,324.8,,,,V,Five
115,V,,0.0,337.0,337.015,,,,V,Five
115,V,,0.0,337.015,337.525,,,,V,Five
115,V,,0.0,337.8,339.22,,,,V,Five
115,V,,0.0,353.29,354.03,,,,V,Five
115,V,,0.0,355.52,356.03,,,,V,Five
115,V,,0.0,358.47,359.54,,,,V,Five
115,V,,0.0,404.75,405.42,,,,V,Five
115,V,,0.0,421.368,422.155,,,,V,Five
115,V,,0.0,447.474,448.793,,,,V,Five
115,V,,0.0,456.496,457.439,,,,V,Five
115,V,,0.0,466.361,466.701,,,,V,Five
115,V,,0.0,476.432,476.659,,,,V,Five
115,V,,0.0,477.418,477.652,,,,V,Five
115,V,,0.0,622.957,623.325,,,,V,Five
115,V,,0.0,760.289,760.417,,,,V,Five
115,V,,0.0,769.943,770.141,,,,V,Five
118,V,0.23000000000000043,1.0,22.69,22.92,[name] stay there. What do you think. [gasp] hi.,19.738505,24.116452,V,Five
118,V,1.1299999999999955,1.0,36.31,37.44,Oh. Oh this is like your [unintelligible]. This is made out of something fun,32.777995,38.816543,V,Five
118,V,,0.0,39.765,40.055,,,,V,Five
118,V,,0.0,44.92,45.1,,,,V,Five
118,V,,0.0,46.575,46.815,,,,V,Five
118,V,,0.0,47.5,47.64,,,,V,Five
118,V,,0.0,48.985,49.125,,,,V,Five
118,V,,0.0,57.25,57.39,,,,V,Five
118,V,,0.0,69.885,70.035,,,,V,Five
118,V,0.1700000000000017,1.0,71.205,71.375,Who is that baby?,71.198259,72.330486,V,Five
118,V,,0.0,88.325,88.475,,,,V,Five
118,V,,0.0,97.235,97.405,,,,V,Five
118,V,,0.0,115.505,115.655,,,,V,Five
118,V,,0.0,116.775,117.525,,,,V,Five
118,V,,0.0,123.955,124.095,,,,V,Five
118,V,0.549999999999983,1.0,135.02,135.57,oh. You ok sweetie? You ok?,134.414311,137.018435,V,Five
118,V,,0.0,138.13,138.32,,,,V,Five
118,V,1.549999999999983,1.0,141.86,143.41,You ok. You ok? You sound like you got something down the wrong throat?  you ok. Ok what do you think?,139.094186,150.24663,V,Five
118,V,0.09000000000000341,1.0,145.23,145.32,You ok. You ok? You sound like you got something down the wrong throat?  you ok. Ok what do you think?,139.094186,150.24663,V,Five
118,V,,0.0,152.76,152.94,,,,V,Five
118,V,,0.0,155.435,155.565,,,,V,Five
118,V,0.20000000000001705,1.0,157.605,157.805,ooh. Ooh dear. You are burpy today. You are mister burpy.,155.605842,161.078276,V,Five
118,V,,0.0,166.15,166.34,,,,V,Five
118,V,0.21000000000000796,1.0,172.12,172.33,"What is that, huh? That is new",171.607995,172.928927,V,Five
118,V,,0.0,174.39,174.95,,,,V,Five
118,V,,0.0,183.865,184.045,,,,V,Five
118,V,0.2599999999999909,1.0,194.66,194.92,That is two cubes,194.137904,195.262788,V,Five
118,V,,0.0,239.295,239.435,,,,V,Five
118,V,0.1699999999999875,1.0,247.49,247.66," Yeah. Yeah. Now you have rolled over. Now you are on your tummy again. You are on your tummy and you sometimes get stuck here, even though you  know how to roll away, which I discovered last week. Oh my goodness ",244.566642,261.015409,V,Five
118,V,0.30000000000001137,1.0,249.23,249.53," Yeah. Yeah. Now you have rolled over. Now you are on your tummy again. You are on your tummy and you sometimes get stuck here, even though you  know how to roll away, which I discovered last week. Oh my goodness ",244.566642,261.015409,V,Five
118,V,0.12999999999999545,1.0,257.125,257.255," Yeah. Yeah. Now you have rolled over. Now you are on your tummy again. You are on your tummy and you sometimes get stuck here, even though you  know how to roll away, which I discovered last week. Oh my goodness ",244.566642,261.015409,V,Five
118,V,0.17000000000001592,1.0,259.215,259.385," Yeah. Yeah. Now you have rolled over. Now you are on your tummy again. You are on your tummy and you sometimes get stuck here, even though you  know how to roll away, which I discovered last week. Oh my goodness ",244.566642,261.015409,V,Five
118,V,,0.0,262.595,262.765,,,,V,Five
118,V,,0.0,264.945,265.165,,,,V,Five
118,V,0.2300000000000182,1.0,269.14,269.37,"oh Ashwin, you are going to be crawling very soon. Oh my goodness look at you",266.448809,273.028316,V,Five
118,V,,0.0,276.57,276.79,,,,V,Five
118,V,,0.0,281.635,281.785,,,,V,Five
118,V,0.17866200000003118,1.0,283.885,284.095,,283.916338,284.107356,V,Five
118,V,,0.0,288.705,288.885,,,,V,Five
118,V,,0.0,293.97,294.76,,,,V,Five
118,V,,0.0,305.45,305.72,,,,V,Five
118,V,,0.0,306.1,306.19,,,,V,Five
118,V,,0.0,309.41,309.56,,,,V,Five
118,V,,0.0,315.4,315.68,,,,V,Five
118,V,0.18000000000000682,1.0,320.425,320.605,"That is osmething different. Are you trying to work out how to get over here? Yeah, you rolled on to your back. Now you lean your back to front. ",317.620394,325.133766,V,Five
118,V,0.18000000000000682,1.0,321.48,321.66,"That is osmething different. Are you trying to work out how to get over here? Yeah, you rolled on to your back. Now you lean your back to front. ",317.620394,325.133766,V,Five
118,V,,0.0,325.745,325.985,,,,V,Five
118,V,,0.0,329.6,329.97,,,,V,Five
118,V,,0.0,341.24,341.66,,,,V,Five
118,V,0.8799999999999955,1.0,379.065,379.945,What do you think? Are you going to grab the ring or are you going after the cubes again? You interestedin the cubes again? ,376.114333,383.394239,V,Five
118,V,0.5600000000000023,1.0,382.61,383.17,What do you think? Are you going to grab the ring or are you going after the cubes again? You interestedin the cubes again? ,376.114333,383.394239,V,Five
118,V,0.12999999999999545,1.0,390.385,390.515,What do you think Mr. Roly Poly? Mr. Roly Poly. My goodness. You are pivoting all over the place.,386.853786,394.239814,V,Five
118,V,0.12999999999999545,1.0,391.235,391.365,What do you think Mr. Roly Poly? Mr. Roly Poly. My goodness. You are pivoting all over the place.,386.853786,394.239814,V,Five
118,V,0.17000000000001592,1.0,392.435,392.605,What do you think Mr. Roly Poly? Mr. Roly Poly. My goodness. You are pivoting all over the place.,386.853786,394.239814,V,Five
118,V,,0.0,395.935,396.045,,,,V,Five
118,V,,0.0,397.985,398.115,,,,V,Five
118,V,,0.0,404.035,404.215,,,,V,Five
118,V,,0.0,406.79,407.05,,,,V,Five
118,V,,0.0,423.175,423.365,,,,V,Five
118,V,0.18000000000000682,1.0,425.445,425.625,What do you think? Are you going to go back to the mirror and see that little boy in there?,423.996164,427.710402,V,Five
118,V,0.20000000000004547,1.0,427.4,427.6,What do you think? Are you going to go back to the mirror and see that little boy in there?,423.996164,427.710402,V,Five
118,V,,0.0,428.555,428.735,,,,V,Five
118,V,,0.0,431.82,432.03,,,,V,Five
118,V,,0.0,434.58,434.71,,,,V,Five
118,V,,0.0,435.93,436.08,,,,V,Five
118,V,,0.0,438.39,438.53,,,,V,Five
118,V,,0.0,440.825,441.055,,,,V,Five
118,V,0.8799999999999955,1.0,446.645,447.525,"I cannot believe how much you are moving around, Benjamin.",445.262829,447.555044,V,Five
118,V,,0.0,448.71,448.84,,,,V,Five
118,V,0.17000000000001592,1.0,450.57,450.74,uh oh. Are you getting a little tired of being on your tummy and trying to pull yourself around? It is exhausting. It is exhausting. You are working really hard.,449.465224,459.780193,V,Five
